>NC_023061.1
1725929	1735593	+	2	1.225710	I:	D:1735518,
1737366	1738274	+	3	1.204081	I:	D:
1738456	1738794	-	1	1.182942	I:	D:
1738876	1739040	-	1	1.190719	I:	D:
1739067	1739267	-	3	1.290444	I:	D:
1739531	1739599	-	2	1.167820	I:	D:
1739704	1739823	+	1	1.236652	I:	D:
1739888	1745136	-	2	1.141074	I:1742438,1742530,	D:
1745397	1747682	+	3	1.146305	I:	D:
1747697	1748167	+	2	1.167869	I:	D:
1748172	1749311	-	3	1.155772	I:	D:
1749380	1752184	+	2	1.160363	I:1750262,	D:1750969,
1752304	1753726	+	1	1.188542	I:1752715,	D:
1753739	1754869	-	2	1.154787	I:	D:
1754879	1757293	-	2	1.168209	I:1757067,	D:1755563,
1757319	1758899	-	3	1.179082	I:	D:
1758906	1761009	-	3	1.167114	I:1760019,	D:
1761047	1765479	-	2	1.173696	I:	D:1763798,
1765498	1767660	-	1	1.146061	I:	D:
1767741	1768856	-	3	1.216601	I:	D:
1769390	1770283	+	2	1.151972	I:	D:
1770869	1772044	-	2	1.131153	I:	D:
1772425	1773824	-	1	1.155894	I:	D:1773100,
1773971	1774564	-	2	1.272786	I:	D:
1774978	1777647	+	1	1.165247	I:	D:
1777686	1779855	+	3	1.164489	I:1778769,	D:
1779864	1780985	+	3	1.135484	I:	D:
1781036	1781884	+	2	1.114754	I:	D:
1781891	1783213	+	2	1.158502	I:	D:
1783246	1783935	+	1	1.233272	I:	D:
1784110	1785822	+	1	1.169144	I:	D:
1785826	1786185	+	1	1.236505	I:	D:
1786377	1786691	+	3	1.139260	I:	D:
1786782	1787969	+	3	1.169331	I:	D:
1788005	1789893	+	2	1.168332	I:	D:1788902,
1789901	1791704	+	2	1.201568	I:	D:1789969,1790004,1790509,1790664,1790726,
1791827	1793553	-	2	1.178081	I:1792814,1792822,	D:
1793745	1794698	+	3	1.174501	I:	D:
1794805	1795962	-	1	1.186099	I:	D:
1796018	1796896	+	2	1.220136	I:	D:
1796979	1798659	+	3	1.140645	I:1797725,	D:
1798968	1800545	+	3	1.154169	I:	D:
1800604	1802418	+	1	1.183358	I:	D:
1802456	1804159	+	2	1.154059	I:	D:
1804321	1806147	+	1	1.161839	I:	D:
1806301	1806942	+	1	1.194005	I:	D:
1807216	1808196	+	1	1.152245	I:	D:
1808221	1810007	+	1	1.128904	I:	D:1809099,
1810033	1811840	+	1	1.149314	I:	D:1811091,
1811880	1812788	+	3	1.143683	I:	D:
1812832	1814130	+	1	1.142241	I:	D:
1814431	1815761	+	1	1.192353	I:	D:1814444,
1815831	1816283	+	3	1.230328	I:	D:
1816364	1817236	-	2	1.196811	I:	D:
1817476	1817856	+	1	1.232212	I:	D:
1817980	1818711	+	1	1.177026	I:	D:
1818743	1819699	-	2	1.174273	I:	D:
1819702	1820952	-	1	1.157793	I:	D:
1821029	1821574	+	2	1.207739	I:	D:
1821613	1822239	+	1	1.166039	I:	D:
1822275	1823204	-	3	1.170610	I:	D:
1823377	1824366	+	1	1.169685	I:	D:
1824456	1824740	+	3	1.211539	I:	D:
1824756	1826023	+	3	1.166699	I:	D:1825515,
1826038	1827126	+	1	1.189409	I:	D:
1827172	1828836	+	1	1.117085	I:	D:
1828852	1830113	+	1	1.144844	I:	D:1829637,
1830210	1831526	+	3	1.163140	I:	D:
1831640	1834827	-	2	1.154915	I:	D:1833048,
1834898	1835164	-	2	1.275920	I:	D:
1835350	1836317	-	1	1.192603	I:	D:1836200,
1836406	1837035	-	1	1.207332	I:	D:
1837141	1837818	-	1	1.202688	I:	D:
1837871	1839330	+	2	1.181864	I:	D:1838345,
1839381	1840025	+	3	1.177767	I:	D:
1840058	1841524	-	2	1.168905	I:	D:
1841589	1843588	-	3	1.178553	I:	D:1842936,
1844280	1845593	+	3	1.211763	I:	D:
1845622	1846629	+	1	1.241106	I:	D:
1846943	1847824	+	2	1.205865	I:	D:
1847970	1848635	-	3	1.361115	I:1848213,1848331,1848385,	D:
1848925	1851926	+	1	1.227629	I:1850107,1850189,	D:
1852285	1854308	+	1	1.206729	I:	D:1852829,
1854401	1857454	+	2	1.161407	I:	D:
1857478	1857879	+	1	1.236802	I:	D:
1857919	1860488	+	1	1.172070	I:	D:1858665,
1860668	1861060	-	2	1.200902	I:	D:
1861167	1862027	+	3	1.170851	I:	D:
1862047	1862991	-	1	1.162282	I:	D:
1863125	1864108	+	2	1.148987	I:	D:
1864179	1865603	+	3	1.168872	I:	D:
1865671	1866297	-	1	1.215049	I:	D:
1866446	1869103	+	2	1.155183	I:	D:
1869254	1870997	+	2	1.225387	I:1870084,	D:
1871220	1871394	+	3	1.262826	I:1871255,	D:
1871866	1873527	-	1	1.137096	I:	D:
1873772	1875094	+	2	1.145037	I:	D:
1875244	1876125	-	1	1.135837	I:	D:
1876295	1877134	+	2	1.151367	I:	D:
1877171	1878022	+	2	1.150166	I:	D:
1878096	1878665	-	3	1.191927	I:	D:
1878718	1879581	-	1	1.183412	I:	D:
1879742	1882643	+	2	1.139461	I:1880869,	D:
1882671	1883492	+	3	1.124340	I:	D:
1883607	1884629	+	3	1.155085	I:	D:
1884717	1885847	+	3	1.132079	I:	D:
1885914	1887062	-	3	1.227078	I:	D:
1887494	1888504	-	2	1.165875	I:	D:
1888722	1889690	-	3	1.160365	I:	D:
1889784	1890638	+	3	1.165235	I:	D:
1890721	1890987	+	1	1.148332	I:	D:
1890995	1891913	+	2	1.130940	I:1891892,	D:
1891960	1893822	+	1	1.145016	I:	D:
1894013	1895732	+	2	1.181923	I:1894808,	D:
1895967	1896341	+	3	1.250531	I:	D:
1896393	1896750	+	3	1.233732	I:1896713,	D:
1896822	1897094	+	3	1.228436	I:	D:
1897109	1897564	+	2	1.166422	I:	D:
1897711	1899929	+	1	1.180015	I:	D:1898538,
1899996	1900973	-	3	1.136159	I:	D:
1901059	1902039	-	1	1.135805	I:	D:
1902054	1902365	-	3	1.228240	I:	D:
1902491	1902961	-	2	1.212933	I:	D:
1902995	1903600	-	2	1.172955	I:	D:
1903739	1903984	+	2	1.209489	I:	D:
1904199	1904453	+	3	1.204603	I:	D:
1904489	1906494	-	2	1.182725	I:	D:1905061,
1906658	1907044	+	2	1.257490	I:	D:
1907365	1907709	+	1	1.232223	I:	D:
1907967	1909217	+	3	1.196358	I:	D:
1909224	1910048	-	3	1.246760	I:1909708,	D:1909630,
1910058	1910150	-	3	1.216131	I:	D:
1910217	1910348	+	3	1.248572	I:	D:
1910387	1910473	+	2	1.282824	I:	D:
1910507	1910932	+	2	1.192163	I:	D:
1910935	1911348	+	1	1.156031	I:	D:
1911449	1912741	+	2	1.181619	I:	D:
1912772	1914284	+	2	1.191340	I:1912906,	D:
1914612	1915524	-	3	1.193622	I:1915513,	D:
1915663	1915872	+	1	1.152636	I:	D:
1916300	1917925	-	2	1.151658	I:	D:
1918286	1920467	-	2	1.138033	I:1919791,	D:
1920846	1921910	+	3	1.145063	I:	D:
1922012	1922752	+	2	1.191280	I:	D:
1922799	1923716	-	3	1.155721	I:	D:
1923930	1926209	+	3	1.149507	I:	D:
1926376	1930353	+	1	1.141840	I:	D:
1930553	1931046	+	2	1.236805	I:	D:1931043,
1931109	1932269	+	3	1.157553	I:	D:
1932295	1933176	+	1	1.163369	I:	D:
1933472	1934137	+	2	1.153144	I:	D:
1934252	1935080	+	2	1.219630	I:1934955,	D:
1935108	1936034	+	3	1.132146	I:	D:
1936064	1938077	+	2	1.188859	I:1936831,	D:
1938082	1939695	+	1	1.127366	I:	D:
1939725	1940255	+	3	1.181775	I:	D:
1940256	1941095	-	3	1.155714	I:	D:
1941110	1943082	-	2	1.173195	I:	D:1941875,
1943173	1943571	-	1	1.182838	I:	D:
1943788	1944567	+	1	1.120662	I:	D:
1944578	1946031	+	2	1.132130	I:	D:1945337,
1946045	1948224	+	2	1.142944	I:	D:1947903,
1948306	1949001	+	1	1.168533	I:	D:
1949043	1949174	+	3	1.150349	I:	D:
1949302	1951008	-	1	1.178791	I:	D:
1951067	1951528	-	2	1.207976	I:	D:
1951531	1951992	-	1	1.238935	I:	D:
1952327	1953511	+	2	1.206110	I:	D:
1953695	1954990	+	2	1.098873	I:	D:
1955141	1956523	+	2	1.131242	I:	D:
1956678	1956899	+	3	1.279666	I:	D:
1956971	1960706	-	2	1.183311	I:1958016,	D:
1960823	1961497	+	2	1.294402	I:	D:
1961584	1961970	-	1	1.291919	I:	D:
1962753	1964213	+	3	1.147039	I:	D:
1964483	1965556	+	2	1.185898	I:	D:
1965564	1967064	+	3	1.159442	I:1965621,	D:
1967332	1968831	+	1	1.217684	I:	D:
1968844	1969947	+	1	1.161261	I:	D:
1969953	1971182	+	3	1.184274	I:	D:
1971278	1973031	-	2	1.155932	I:	D:1972724,
1973036	1974052	-	2	1.160270	I:	D:
1974340	1975215	-	1	1.173865	I:	D:
1975286	1976275	-	2	1.155574	I:	D:
1976468	1977388	+	2	1.175572	I:	D:
1977443	1978519	+	2	1.166824	I:	D:
1978654	1979460	+	1	1.121817	I:	D:
1979522	1980133	-	2	1.201081	I:	D:
1980344	1981671	+	2	1.141905	I:	D:1980352,
1981728	1982186	+	3	1.167630	I:	D:
1982314	1983006	-	1	1.176611	I:	D:
1983116	1983397	-	2	1.236722	I:	D:
1984225	1984584	-	1	1.177868	I:	D:
1984605	1985280	+	3	1.210723	I:1984715,	D:
1985450	1986148	+	2	1.117565	I:	D:
1986288	1987817	+	3	1.191293	I:1987490,	D:1987368,
1987891	1989708	-	1	1.166720	I:	D:
1989713	1990474	-	2	1.208712	I:	D:
1990784	1991041	+	2	1.208311	I:	D:
1991534	1992127	+	2	1.237698	I:	D:
1992150	1993613	+	3	1.146591	I:	D:
1993627	1994067	+	1	1.182969	I:	D:
1994071	1994705	+	1	1.222290	I:	D:1994504,
1994737	1996963	+	1	1.199997	I:1996369,	D:
1996973	1997272	+	2	1.203133	I:	D:
1997292	1998302	+	3	1.185399	I:	D:
1998355	1999080	+	1	1.192889	I:	D:
1999089	2000620	+	3	1.181624	I:1999436,1999460,	D:
2000622	2002026	+	3	1.222310	I:	D:2001275,2002007,
2003015	2003365	+	2	1.251979	I:	D:
2003368	2004390	-	1	1.275710	I:	D:
2004597	2005810	+	3	1.210740	I:2005034,2005534,	D:
2006153	2007730	+	2	1.190094	I:	D:
2007765	2007953	-	3	1.304532	I:	D:
2008018	2009105	+	1	1.282813	I:2008025,2008126,	D:
2009124	2009300	-	3	1.327170	I:	D:
2009563	2009817	+	1	1.234130	I:	D:
2009999	2010247	+	2	1.281393	I:2010136,	D:2010009,
2010298	2011209	+	1	1.185695	I:	D:
2011606	2012922	-	1	1.211387	I:	D:
2012960	2013972	-	2	1.225061	I:	D:2013874,
2014343	2016126	+	2	1.191957	I:2014646,2014755,	D:
2016158	2017861	-	2	1.180991	I:	D:
2018018	2019316	-	2	1.121453	I:	D:
2019412	2021359	-	1	1.149084	I:2020394,	D:
2021415	2021858	+	3	1.163159	I:	D:
2022275	2022886	+	2	1.246198	I:	D:
2023490	2025910	+	2	1.153059	I:	D:
2026044	2026781	+	3	1.146942	I:	D:
2026833	2028077	+	3	1.156398	I:	D:
2028132	2028812	+	3	1.169454	I:	D:
2029224	2029496	+	3	1.199683	I:	D:
2030231	2030932	+	2	1.258685	I:	D:
2030946	2031923	+	3	1.138425	I:	D:
2031983	2032402	+	2	1.166089	I:	D:
2032468	2033174	+	1	1.155174	I:	D:2033130,
2033271	2036266	+	3	1.173139	I:2034307,2034328,	D:
2036681	2038021	-	2	1.161999	I:	D:
2038144	2039073	-	1	1.136588	I:	D:
2039247	2040067	+	3	1.156185	I:	D:2039253,
2040126	2041082	+	3	1.137161	I:	D:
2041085	2041615	+	2	1.141422	I:	D:
2041628	2042191	+	2	1.154192	I:	D:
2042215	2043102	+	1	1.137513	I:	D:
2043170	2044129	-	2	1.180966	I:	D:
2044168	2045349	-	1	1.140151	I:	D:
2045591	2045785	+	2	1.199819	I:	D:
2045907	2047172	-	3	1.143456	I:	D:
2047218	2047718	-	3	1.140242	I:	D:
2047830	2048804	-	3	1.178324	I:	D:
2048930	2052604	+	2	1.128612	I:2051869,	D:2051459,
2052773	2057797	+	2	1.170495	I:2057065,	D:2053844,2054984,2055905,2056711,
2057834	2058502	-	2	1.217434	I:	D:
2058734	2060113	+	2	1.153456	I:	D:
2060343	2061830	+	3	1.150493	I:	D:
2061885	2063549	+	3	1.138721	I:	D:
2063586	2064266	+	3	1.116040	I:	D:
2064418	2065143	+	1	1.170758	I:	D:
2065791	2067743	-	3	1.180078	I:	D:
2067879	2068151	-	3	1.257435	I:	D:
2068270	2069628	-	1	1.154815	I:	D:
2069795	2073706	+	2	1.125760	I:	D:
2073877	2075610	+	1	1.147010	I:	D:
2075619	2076914	+	3	1.136309	I:	D:
2076987	2077886	-	3	1.168938	I:	D:
2078079	2085307	+	3	1.160165	I:2083428,2083456,	D:2081505,2082588,2084193,
2085343	2087173	+	1	1.171663	I:2086048,	D:
2087225	2088264	-	2	1.174902	I:	D:2087511,
2088280	2089308	-	1	1.244285	I:	D:
2089360	2093003	+	1	1.141310	I:	D:2091133,
2093251	2093551	+	1	1.224631	I:	D:2093371,2093461,
2093653	2095115	+	1	1.194175	I:	D:2093669,
2095206	2095907	-	3	1.177865	I:	D:
2096242	2097723	-	1	1.195617	I:	D:
2104297	2107712	-	1	1.203773	I:	D:2105790,
2108008	2109348	+	1	1.145908	I:	D:
2109426	2110083	-	3	1.169558	I:2110040,	D:
2110087	2110557	-	1	1.187576	I:	D:
2110566	2112539	-	3	1.192948	I:2111070,	D:2111632,
2112552	2113859	-	3	1.168699	I:	D:
2114039	2114770	-	2	1.195469	I:	D:
2114930	2116453	+	2	1.156623	I:	D:
2116655	2117665	+	2	1.212763	I:	D:
2117668	2118648	+	1	1.249106	I:	D:
2118706	2120325	-	1	1.173910	I:	D:
2120338	2121597	-	1	1.133831	I:	D:
2121618	2122991	-	3	1.143344	I:	D:
2123152	2123652	-	1	1.247442	I:	D:
2123683	2124573	-	1	1.147640	I:	D:
2124665	2125645	+	2	1.210592	I:	D:
2125709	2126698	+	2	1.139976	I:	D:
2126862	2128370	+	3	1.165303	I:	D:
2128439	2129320	+	2	1.231609	I:	D:
2129352	2131096	+	3	1.171640	I:	D:2130536,
2131117	2131914	+	1	1.167464	I:2131738,	D:2131875,
2131936	2132686	-	1	1.273183	I:2132448,	D:
2132697	2132822	+	3	1.253286	I:	D:
2132951	2133943	+	2	1.182553	I:	D:
2133980	2134654	-	2	1.212596	I:	D:
2134753	2137518	-	1	1.139167	I:	D:
2137620	2141240	+	3	1.179828	I:	D:
2141363	2142622	-	2	1.181755	I:	D:
2142740	2143066	-	2	1.263921	I:	D:
2143397	2145358	+	2	1.142281	I:	D:
2145394	2145969	+	1	1.137475	I:	D:
2146005	2148326	+	3	1.120342	I:	D:
2148465	2150356	+	3	1.180906	I:	D:2149081,
2150364	2152731	-	3	1.164044	I:2151817,	D:
2152981	2154086	+	1	1.247450	I:2153490,2153534,	D:
2154207	2155915	+	3	1.185040	I:2155493,2155518,	D:
2155931	2156857	+	2	1.197204	I:	D:
2156884	2157949	+	1	1.215442	I:2156965,	D:
2157998	2158315	-	2	1.128938	I:	D:
2158496	2158951	+	2	1.202532	I:	D:
2159027	2160073	+	2	1.182819	I:	D:
2160268	2162869	+	1	1.179273	I:2161480,	D:
2163089	2163552	+	2	1.264190	I:	D:2163445,
2163586	2166210	+	1	1.144649	I:	D:
2166212	2166466	+	2	1.154476	I:	D:
2166544	2167125	-	1	1.184630	I:	D:
2167624	2167884	+	1	1.184130	I:	D:
2167952	2169390	+	2	1.215019	I:	D:2168570,
2169582	2170272	+	3	1.184235	I:2169618,	D:
2170402	2171115	+	1	1.198351	I:	D:
2171235	2172616	+	3	1.159239	I:	D:2171871,
2172626	2173915	+	2	1.152761	I:	D:
2173993	2176887	-	1	1.182958	I:	D:
2177320	2177745	+	1	1.182011	I:	D:
2177787	2178925	+	3	1.219295	I:2178648,	D:2178656,2178917,
2178938	2179438	+	2	1.204919	I:	D:
2179454	2180740	+	2	1.158621	I:	D:
2180788	2182083	+	1	1.159876	I:	D:
2182085	2182723	+	2	1.145559	I:	D:
2182773	2183889	+	3	1.166338	I:2182777,	D:
2183915	2185270	+	2	1.144949	I:	D:
2185274	2186341	+	2	1.156903	I:	D:
2186503	2186739	+	1	1.325057	I:	D:
2186824	2189200	+	1	1.195608	I:2187907,	D:
2189231	2190121	+	2	1.169593	I:	D:
2190379	2191536	+	1	1.189706	I:	D:
2191613	2193534	+	2	1.202461	I:2192892,2193009,	D:
2194019	2194231	+	2	1.254060	I:	D:
2194278	2194370	-	3	1.280245	I:	D:
2194464	2196314	+	3	1.212803	I:	D:
2197097	2199364	+	2	1.167496	I:	D:
2200213	2201355	+	1	1.236487	I:	D:
2201457	2203683	-	3	1.225718	I:2202414,2202470,	D:2202522,
2204136	2209281	+	3	1.260038	I:2204363,2204379,2206164,2207913,2207991,	D:2205714,2206258,2206332,2207045,
2209286	2211786	+	2	1.216674	I:2210941,2211023,	D:
2211800	2212771	+	2	1.265658	I:	D:
2213008	2213727	-	1	1.198335	I:	D:
2213876	2214844	-	2	1.201434	I:	D:
2215030	2216049	+	1	1.185083	I:	D:
2216171	2216629	-	2	1.244498	I:	D:
2216662	2217975	-	1	1.182508	I:	D:
2217993	2219848	+	3	1.193079	I:	D:2218345,
2220063	2220732	+	3	1.215312	I:2220720,	D:
2220764	2222290	-	2	1.181975	I:	D:
2222352	2224263	-	3	1.176797	I:2222385,	D:
2224861	2226264	+	1	1.177748	I:	D:
2226300	2227367	+	3	1.164074	I:	D:
2227413	2228252	+	3	1.164699	I:	D:
2228411	2231208	-	2	1.189187	I:2230379,2230450,	D:
2231229	2241118	-	3	1.163472	I:2236554,	D:2234642,2238889,
2241204	2241860	-	3	1.155042	I:	D:
2241880	2243316	-	1	1.145373	I:	D:
2243324	2245685	-	2	1.160677	I:2245487,	D:
2245709	2247223	-	2	1.181076	I:	D:
2247737	2249140	+	2	1.154331	I:	D:
2249163	2249813	+	3	1.157395	I:	D:
2249851	2250927	+	1	1.122560	I:	D:
2251195	2252289	+	1	1.142208	I:	D:
2252553	2254693	+	3	1.205251	I:2253597,2253637,2254302,	D:2254041,
2254712	2255518	+	2	1.242096	I:	D:
2255540	2256649	+	2	1.198224	I:	D:
2256742	2257333	+	1	1.195841	I:2257322,	D:
2257971	2258876	+	3	1.394017	I:	D:
2259266	2260201	-	2	1.240507	I:	D:
2260336	2260890	+	1	1.252515	I:	D:
2261041	2261220	+	1	1.205377	I:	D:
2261229	2261516	-	3	1.219913	I:	D:
2261737	2262270	-	1	1.147274	I:	D:
2262450	2262722	-	3	1.217965	I:	D:
2262798	2263181	+	3	1.226522	I:	D:
2263277	2265058	-	2	1.146896	I:	D:
2265113	2266129	-	2	1.174541	I:	D:
2266189	2267469	-	1	1.123874	I:	D:
2267506	2267979	-	1	1.133862	I:	D:
2268181	2269206	+	1	1.168513	I:	D:
2269219	2270115	-	1	1.131174	I:	D:
2270124	2271182	-	3	1.155945	I:	D:
2271199	2271519	-	1	1.167215	I:	D:
2271547	2273181	-	1	1.149607	I:	D:
2273191	2275034	-	1	1.137860	I:	D:2274041,
2275126	2276700	-	1	1.189059	I:	D:
2276896	2278395	-	1	1.143610	I:	D:
2278411	2279652	-	1	1.140153	I:	D:
2279671	2281386	-	1	1.158103	I:	D:
2281484	2282218	-	2	1.154994	I:	D:
2282523	2284001	+	3	1.220916	I:	D:
2284022	2284093	+	2	1.193718	I:	D:
2284102	2284365	-	1	1.174542	I:	D:
2284528	2285955	+	1	1.216616	I:	D:
2286010	2286744	-	1	1.206288	I:	D:
2287037	2287951	+	2	1.182129	I:	D:
2288294	2290818	+	2	1.228893	I:2290220,2290253,	D:
2290982	2291959	+	2	1.151914	I:	D:
2291977	2292378	+	1	1.174772	I:	D:
2292489	2294577	+	3	1.151898	I:2292756,	D:
2294797	2296035	-	1	1.164587	I:	D:
2296067	2296405	-	2	1.215227	I:	D:
2296667	2296735	+	2	1.200386	I:	D:
2296949	2297383	+	2	1.177621	I:	D:
2297834	2298085	+	2	1.149192	I:	D:
2298202	2298881	-	1	1.180275	I:	D:2298815,
2298891	2299870	+	3	1.200463	I:	D:2299717,
2300190	2300387	+	3	1.288621	I:	D:
2300405	2300764	+	2	1.212958	I:	D:
2300842	2301864	+	1	1.207791	I:	D:
2301878	2304295	+	2	1.146078	I:	D:
2304311	2304637	+	2	1.195347	I:	D:
2304695	2305126	+	2	1.247021	I:	D:
2305588	2306025	-	1	1.276652	I:	D:
2306235	2306471	-	3	1.207590	I:	D:
2306673	2309101	-	3	1.180669	I:2308845,	D:2308084,2308125,
2309161	2309559	-	1	1.165950	I:	D:
2309732	2311090	+	2	1.179508	I:2310135,	D:2310035,
2311132	2311221	+	1	1.262853	I:	D:
2311381	2311815	+	1	1.183574	I:	D:
2311905	2312858	-	3	1.182718	I:	D:
2312868	2313869	-	3	1.161057	I:	D:
2313978	2314883	+	3	1.166169	I:	D:
2315103	2315357	+	3	1.251353	I:	D:
2315604	2316197	+	3	1.192077	I:	D:
2316285	2316518	-	3	1.223774	I:	D:
2316631	2317101	-	1	1.155766	I:	D:
2317262	2318167	+	2	1.170117	I:	D:
2318210	2318434	+	2	1.234119	I:	D:
2318799	2319011	+	3	1.312555	I:	D:
2319161	2320267	+	2	1.206716	I:	D:
2320379	2320585	+	2	1.312546	I:	D:
2320675	2321616	-	1	1.157172	I:	D:
2321766	2322755	+	3	1.143106	I:	D:
2322758	2323636	+	2	1.173147	I:	D:
2323783	2324103	+	1	1.190990	I:	D:
2324253	2328553	+	3	1.154161	I:2325282,	D:2326282,2327060,
2328630	2329160	+	3	1.169573	I:	D:
2329203	2330045	-	3	1.107691	I:	D:
2330154	2331140	+	3	1.131306	I:	D:
2331145	2331531	-	1	1.155218	I:	D:
2331583	2333385	-	1	1.129870	I:	D:
2333679	2334506	+	3	1.171140	I:	D:
2334580	2335952	-	1	1.167089	I:	D:2334793,
2336138	2336857	+	2	1.155002	I:	D:
2336986	2339670	-	1	1.143100	I:	D:
2339886	2340692	-	3	1.165226	I:	D:
2340858	2342108	+	3	1.122391	I:	D:
2342169	2345979	-	3	1.146737	I:	D:2342631,2343968,
2345987	2348449	-	2	1.129305	I:	D:
2348961	2350284	+	3	1.157811	I:2349068,	D:
2350402	2352181	-	1	1.163730	I:2350409,	D:
2352345	2352800	+	3	1.162356	I:	D:
2352869	2353294	-	2	1.145798	I:	D:
2353465	2354547	+	1	1.152941	I:	D:
2354550	2355011	-	3	1.130170	I:	D:
2355105	2362344	-	3	1.140520	I:2358668,2358719,2359461,2361758,	D:2356339,2357068,2357522,
2362378	2365731	-	1	1.156167	I:2364058,	D:2363312,
2365735	2366543	-	1	1.165560	I:	D:2366288,
2366560	2368428	-	1	1.198095	I:2366858,	D:2367703,
2368507	2369205	+	1	1.192587	I:	D:
2369305	2370979	+	1	1.153730	I:2370520,	D:
2371152	2372408	+	3	1.139370	I:	D:
2372550	2373464	+	3	1.131066	I:	D:
2373545	2374504	+	2	1.129274	I:	D:
2374568	2375446	+	2	1.144157	I:	D:
2375567	2376462	+	2	1.185881	I:	D:2376438,
2376476	2377076	-	2	1.164707	I:2376484,	D:
2377200	2378081	+	3	1.127566	I:	D:
2378158	2379045	+	1	1.124589	I:	D:
2379148	2380805	+	1	1.152964	I:	D:2379773,
2380858	2381316	-	1	1.164514	I:	D:
2381433	2382692	+	3	1.092459	I:	D:
2382712	2385268	-	1	1.130580	I:	D:2383453,2384262,
2385486	2387228	-	3	1.103666	I:	D:
2387290	2388927	-	1	1.143014	I:	D:
2389123	2389833	+	1	1.148412	I:	D:
2389843	2390571	-	1	1.138974	I:	D:
2390593	2391048	-	1	1.167511	I:	D:
2391304	2393559	+	1	1.132736	I:	D:
2393735	2394402	+	2	1.159307	I:	D:2394384,
2394457	2395305	-	1	1.174262	I:	D:
2395509	2396910	+	3	1.148412	I:2396568,	D:
2396977	2397063	+	1	1.235491	I:	D:
2397196	2399856	+	1	1.129518	I:	D:
2400070	2401428	+	1	1.135319	I:	D:
2401508	2402344	-	2	1.154530	I:	D:
2402816	2403448	+	2	1.143957	I:	D:
2403460	2404986	-	1	1.127148	I:	D:
2405066	2406750	+	2	1.135136	I:	D:2405862,
2406847	2409423	-	1	1.140009	I:2408159,	D:2407806,
2409450	2410844	-	3	1.116283	I:	D:
2410966	2411757	-	1	1.110701	I:	D:
2411896	2412502	+	1	1.114141	I:2412494,	D:
2412558	2412686	-	3	1.176796	I:	D:
2412771	2413496	-	3	1.160152	I:	D:
2413614	2415236	+	3	1.135784	I:	D:
2415410	2418011	+	2	1.169202	I:2417264,	D:
2418644	2419432	+	2	1.110471	I:	D:
2419501	2421242	+	1	1.132486	I:	D:2420729,
2421282	2423854	+	3	1.135704	I:	D:2422951,
2423996	2424370	+	2	1.243603	I:	D:
2424408	2424803	+	3	1.226263	I:	D:
2424897	2425964	-	3	1.168528	I:	D:
2426195	2426774	-	2	1.312646	I:2426502,	D:
2427149	2428144	+	2	1.178977	I:	D:
2428149	2429138	-	3	1.204741	I:	D:
2429216	2430924	-	2	1.188489	I:	D:2430260,
2431055	2431954	-	2	1.206302	I:	D:
2432121	2433278	+	3	1.192876	I:	D:
2433289	2434932	-	1	1.207979	I:	D:
2435099	2435989	-	2	1.226125	I:	D:
2436229	2439015	-	1	1.244294	I:	D:
2439228	2440223	-	3	1.185926	I:	D:
2440239	2440760	-	3	1.206576	I:	D:
2441160	2441315	+	3	1.350009	I:	D:
2441585	2442256	+	2	1.327450	I:	D:
2442331	2442405	-	1	1.233597	I:	D:
2442442	2443104	-	1	1.346209	I:	D:
2444319	2444418	+	3	1.322566	I:2444387,	D:
2444519	2445004	-	2	1.386254	I:	D:
2445603	2446174	-	3	1.393260	I:	D:2445607,
2447177	2447887	-	2	1.355763	I:	D:
2447977	2448528	-	1	1.355008	I:	D:
2450067	2450634	-	3	1.400195	I:2450103,	D:
2451105	2451698	-	3	1.400225	I:	D:
2452072	2453309	-	1	1.380936	I:	D:2452076,
2453513	2454163	-	2	1.409164	I:	D:
2455630	2455707	-	1	1.280747	I:	D:
2456134	2456397	+	1	1.387006	I:	D:
2457202	2458074	-	1	1.175944	I:	D:
2458378	2458857	+	1	1.174510	I:	D:
2458978	2464424	-	1	1.164931	I:2460475,2463414,2463464,	D:2459924,2461005,2463007,2463651,
2464436	2465739	-	2	1.169173	I:	D:2465122,
2466043	2466132	-	1	1.224777	I:	D:
2466152	2466316	+	2	1.357385	I:	D:
2466355	2470138	+	1	1.208027	I:2467572,2470092,	D:2469845,
2470143	2470826	+	3	1.215905	I:	D:
2470930	2471697	+	1	1.200737	I:	D:
2471711	2472745	+	2	1.110505	I:	D:
2472777	2475968	+	3	1.139100	I:	D:
2476028	2478440	-	2	1.141342	I:2477871,2477925,	D:2477370,
2478442	2481825	-	1	1.124464	I:	D:2480447,2480899,2481074,
2481838	2483804	-	1	1.129541	I:2482502,2483192,	D:
2483821	2484297	-	1	1.209947	I:	D:
2484314	2487292	-	2	1.202053	I:2486803,	D:2487142,
2487603	2489449	-	3	1.152859	I:	D:2488460,
2489569	2490498	+	1	1.123986	I:	D:
2490518	2491201	-	2	1.120710	I:	D:
2491220	2492995	-	2	1.120243	I:	D:
2493216	2494211	+	3	1.120501	I:	D:
2494525	2496522	+	1	1.138103	I:	D:
2496544	2497329	-	1	1.145663	I:	D:
2497864	2499963	+	1	1.163749	I:	D:
2500131	2500791	+	3	1.241014	I:2500451,	D:
2500809	2501765	-	3	1.159787	I:	D:
2501969	2504932	-	2	1.137514	I:2502999,	D:2504142,
2505096	2505782	-	3	1.193005	I:	D:
